"model","variable","label","x","estimate"
"Linear FE","log_output","Log output",4.69497597473802,0.00716205927069135
"Linear FE","log_output","Log output",4.696979271874,0.00769258217963137
"Linear FE","log_output","Log output",4.69898256900998,0.00822310508857163
"Linear FE","log_output","Log output",4.70098586614596,0.00875362799751165
"Linear FE","log_output","Log output",4.70298916328193,0.00928415090645168
"Linear FE","log_output","Log output",4.70499246041791,0.0098146738153917
"Linear FE","log_output","Log output",4.70699575755389,0.010345196724332
"Linear FE","log_output","Log output",4.70899905468987,0.010875719633272
"Linear FE","log_output","Log output",4.71100235182585,0.011406242542212
"Linear FE","log_output","Log output",4.71300564896183,0.0119367654511523
"Linear FE","log_output","Log output",4.71500894609781,0.0124672883600923
"Linear FE","log_output","Log output",4.71701224323379,0.0129978112690323
"Linear FE","log_output","Log output",4.71901554036977,0.0135283341779723
"Linear FE","log_output","Log output",4.72101883750575,0.0140588570869126
"Linear FE","log_output","Log output",4.72302213464173,0.0145893799958526
"Linear FE","log_output","Log output",4.72502543177771,0.0151199029047926
"Linear FE","log_output","Log output",4.72702872891369,0.0156504258137329
"Linear FE","log_output","Log output",4.72903202604967,0.0161809487226729
"Linear FE","log_output","Log output",4.73103532318565,0.0167114716316129
"Linear FE","log_output","Log output",4.73303862032162,0.0172419945405529
"Linear FE","log_output","Log output",4.7350419174576,0.0177725174494932
"Linear FE","log_output","Log output",4.73704521459358,0.0183030403584332
"Linear FE","log_output","Log output",4.73904851172956,0.0188335632673732
"Linear FE","log_output","Log output",4.74105180886554,0.0193640861763135
"Linear FE","log_output","Log output",4.74305510600152,0.0198946090852535
"Linear FE","log_output","Log output",4.7450584031375,0.0204251319941935
"Linear FE","log_output","Log output",4.74706170027348,0.0209556549031336
"Linear FE","log_output","Log output",4.74906499740946,0.0214861778120738
"Linear FE","log_output","Log output",4.75106829454544,0.0220167007210138
"Linear FE","log_output","Log output",4.75307159168142,0.0225472236299539
"Linear FE","log_output","Log output",4.7550748888174,0.0230777465388941
"Linear FE","log_output","Log output",4.75707818595338,0.0236082694478341
"Linear FE","log_output","Log output",4.75908148308936,0.0241387923567742
"Linear FE","log_output","Log output",4.76108478022534,0.0246693152657144
"Linear FE","log_output","Log output",4.76308807736132,0.0251998381746544
"Linear FE","log_output","Log output",4.7650913744973,0.0257303610835945
"Linear FE","log_output","Log output",4.76709467163327,0.0262608839925345
"Linear FE","log_output","Log output",4.76909796876925,0.0267914069014747
"Linear FE","log_output","Log output",4.77110126590523,0.0273219298104148
"Linear FE","log_output","Log output",4.77310456304121,0.0278524527193548
"Linear FE","log_output","Log output",4.77510786017719,0.028382975628295
"Linear FE","log_output","Log output",4.77711115731317,0.0289134985372351
"Linear FE","log_output","Log output",4.77911445444915,0.0294440214461751
"Linear FE","log_output","Log output",4.78111775158513,0.0299745443551151
"Linear FE","log_output","Log output",4.78312104872111,0.0305050672640554
"Linear FE","log_output","Log output",4.78512434585709,0.0310355901729954
"Linear FE","log_output","Log output",4.78712764299307,0.0315661130819354
"Linear FE","log_output","Log output",4.78913094012905,0.0320966359908757
"Linear FE","log_output","Log output",4.79113423726503,0.0326271588998157
"Linear FE","log_output","Log output",4.79313753440101,0.0331576818087557
"Linear FE","log_output","Log output",4.79514083153699,0.0336882047176957
"Linear FE","log_output","Log output",4.79714412867297,0.034218727626636
"Linear FE","log_output","Log output",4.79914742580895,0.034749250535576
"Linear FE","log_output","Log output",4.80115072294492,0.035279773444516
"Linear FE","log_output","Log output",4.8031540200809,0.0358102963534563
"Linear FE","log_output","Log output",4.80515731721688,0.0363408192623963
"Linear FE","log_output","Log output",4.80716061435286,0.0368713421713363
"Linear FE","log_output","Log output",4.80916391148884,0.0374018650802764
"Linear FE","log_output","Log output",4.81116720862482,0.0379323879892166
"Linear FE","log_output","Log output",4.8131705057608,0.0384629108981566
"Linear FE","log_output","Log output",4.81517380289678,0.0389934338070967
"Linear FE","log_output","Log output",4.81717710003276,0.0395239567160369
"Linear FE","log_output","Log output",4.81918039716874,0.0400544796249769
"Linear FE","log_output","Log output",4.82118369430472,0.040585002533917
"Linear FE","log_output","Log output",4.8231869914407,0.0411155254428572
"Linear FE","log_output","Log output",4.82519028857668,0.0416460483517972
"Linear FE","log_output","Log output",4.82719358571266,0.0421765712607373
"Linear FE","log_output","Log output",4.82919688284864,0.0427070941696773
"Linear FE","log_output","Log output",4.83120017998462,0.0432376170786175
"Linear FE","log_output","Log output",4.8332034771206,0.0437681399875576
"Linear FE","log_output","Log output",4.83520677425657,0.0442986628964976
"Linear FE","log_output","Log output",4.83721007139255,0.0448291858054378
"Linear FE","log_output","Log output",4.83921336852853,0.0453597087143779
"Linear FE","log_output","Log output",4.84121666566451,0.0458902316233179
"Linear FE","log_output","Log output",4.84321996280049,0.0464207545322579
"Linear FE","log_output","Log output",4.84522325993647,0.0469512774411982
"Linear FE","log_output","Log output",4.84722655707245,0.0474818003501382
"Partially linear FE","log_output","Log output",4.48863636973214,-0.0663292569993904
"Partially linear FE","log_output","Log output",4.49063966686812,-0.0652716732982514
"Partially linear FE","log_output","Log output",4.4926429640041,-0.0642066265688291
"Partially linear FE","log_output","Log output",4.49464626114008,-0.0631335391553193
"Partially linear FE","log_output","Log output",4.49664955827606,-0.0620518334019159
"Partially linear FE","log_output","Log output",4.49865285541204,-0.0609609316528135
"Partially linear FE","log_output","Log output",4.50065615254802,-0.0598602562522062
"Partially linear FE","log_output","Log output",4.502659449684,-0.0587492295442896
"Partially linear FE","log_output","Log output",4.50466274681997,-0.0576272738732577
"Partially linear FE","log_output","Log output",4.50666604395595,-0.0564940857662378
"Partially linear FE","log_output","Log output",4.50866934109193,-0.0553506746121737
"Partially linear FE","log_output","Log output",4.51067263822791,-0.0541984422902202
"Partially linear FE","log_output","Log output",4.51267593536389,-0.0530387907502105
"Partially linear FE","log_output","Log output",4.51467923249987,-0.0518731219419769
"Partially linear FE","log_output","Log output",4.51668252963585,-0.0507028378153535
"Partially linear FE","log_output","Log output",4.51868582677183,-0.0495293403201729
"Partially linear FE","log_output","Log output",4.52068912390781,-0.0483540314062674
"Partially linear FE","log_output","Log output",4.52269242104379,-0.0471783130234712
"Partially linear FE","log_output","Log output",4.52469571817977,-0.0460034202095248
"Partially linear FE","log_output","Log output",4.52669901531575,-0.0448296965691648
"Partially linear FE","log_output","Log output",4.52870231245173,-0.0436571893249028
"Partially linear FE","log_output","Log output",4.53070560958771,-0.0424859455004008
"Partially linear FE","log_output","Log output",4.53270890672369,-0.041316012119321
"Partially linear FE","log_output","Log output",4.53471220385967,-0.0401474362053251
"Partially linear FE","log_output","Log output",4.53671550099565,-0.0389802647820766
"Partially linear FE","log_output","Log output",4.53871879813162,-0.0378145448732373
"Partially linear FE","log_output","Log output",4.5407220952676,-0.0366503235024688
"Partially linear FE","log_output","Log output",4.54272539240358,-0.0354876712510037
"Partially linear FE","log_output","Log output",4.54472868953956,-0.0343270040314749
"Partially linear FE","log_output","Log output",4.54673198667554,-0.0331689999784658
"Partially linear FE","log_output","Log output",4.54873528381152,-0.0320143437662874
"Partially linear FE","log_output","Log output",4.5507385809475,-0.030863720069252
"Partially linear FE","log_output","Log output",4.55274187808348,-0.0297178135616704
"Partially linear FE","log_output","Log output",4.55474517521946,-0.0285772937825268
"Partially linear FE","log_output","Log output",4.55674847235544,-0.0274427311476217
"Partially linear FE","log_output","Log output",4.55875176949142,-0.0263146561817595
"Partially linear FE","log_output","Log output",4.5607550666274,-0.0251935993006494
"Partially linear FE","log_output","Log output",4.56275836376338,-0.0240800909200005
"Partially linear FE","log_output","Log output",4.56476166089936,-0.022974661455523
"Partially linear FE","log_output","Log output",4.56676495803534,-0.0218778413229259
"Partially linear FE","log_output","Log output",4.56876825517132,-0.0207901609379181
"Partially linear FE","log_output","Log output",4.5707715523073,-0.0197122004747489
"Partially linear FE","log_output","Log output",4.57277484944327,-0.0186447466154267
"Partially linear FE","log_output","Log output",4.57477814657925,-0.0175886396069273
"Partially linear FE","log_output","Log output",4.57678144371523,-0.0165447196963238
"Partially linear FE","log_output","Log output",4.57878474085121,-0.0155138257341039
"Partially linear FE","log_output","Log output",4.58078803798719,-0.0144965906715512
"Partially linear FE","log_output","Log output",4.58279133512317,-0.0134932259993689
"Partially linear FE","log_output","Log output",4.58479463225915,-0.0125038916318668
"Partially linear FE","log_output","Log output",4.58679792939513,-0.0115287474833533
"Partially linear FE","log_output","Log output",4.58880122653111,-0.0105679534681367
"Partially linear FE","log_output","Log output",4.59080452366709,-0.00962166861923026
"Partially linear FE","log_output","Log output",4.59280782080307,-0.0086900287915411
"Partially linear FE","log_output","Log output",4.59481111793905,-0.00777314492086557
"Partially linear FE","log_output","Log output",4.59681441507503,-0.00687112671292937
"Partially linear FE","log_output","Log output",4.59881771221101,-0.00598408391554132
"Partially linear FE","log_output","Log output",4.60082100934699,-0.00511213085484534
"Partially linear FE","log_output","Log output",4.60282430648297,-0.00425539048514284
"Partially linear FE","log_output","Log output",4.60482760361894,-0.00341398671626288
"Partially linear FE","log_output","Log output",4.60683090075492,-0.00258821673131494
"Partially linear FE","log_output","Log output",4.6088341978909,-0.00177905836197257
"Partially linear FE","log_output","Log output",4.61083749502688,-0.000987656546570492
"Partially linear FE","log_output","Log output",4.61284079216286,-0.000215088259718838
"Partially linear FE","log_output","Log output",4.61484408929884,0.00053818461801267
"Partially linear FE","log_output","Log output",4.61684738643482,0.00127202718520467
"Partially linear FE","log_output","Log output",4.6188506835708,0.00198630756477298
"Partially linear FE","log_output","Log output",4.62085398070678,0.00268089387963438
"Partially linear FE","log_output","Log output",4.62285727784276,0.00335565425270537
"Partially linear FE","log_output","Log output",4.62486057497874,0.00401045688745756
"Partially linear FE","log_output","Log output",4.62686387211472,0.00464529428412632
"Partially linear FE","log_output","Log output",4.6288671692507,0.00526053411077246
"Partially linear FE","log_output","Log output",4.63087046638668,0.00585661453946895
"Partially linear FE","log_output","Log output",4.63287376352266,0.00643397374228802
"Partially linear FE","log_output","Log output",4.63487706065863,0.00699304989130266
"Partially linear FE","log_output","Log output",4.63688035779461,0.00753428115858587
"Partially linear FE","log_output","Log output",4.63888365493059,0.00805810584207343
"Partially linear FE","log_output","Log output",4.64088695206657,0.00856515845210938
"Partially linear FE","log_output","Log output",4.64289024920255,0.00905666634483616
"Partially linear FE","log_output","Log output",4.64489354633853,0.00953396840772541
"Partially linear FE","log_output","Log output",4.64689684347451,0.00999840352824821
"Partially linear FE","log_output","Log output",4.64890014061049,0.0104513105938762
"Partially linear FE","log_output","Log output",4.65090343774647,0.0108940284920811
"Partially linear FE","log_output","Log output",4.65290673488245,0.0113278961103339
"Partially linear FE","log_output","Log output",4.65491003201843,0.0117542523361063
"Partially linear FE","log_output","Log output",4.65691332915441,0.0121744360568697
"Partially linear FE","log_output","Log output",4.65891662629039,0.0125897861600959
"Partially linear FE","log_output","Log output",4.66091992342637,0.0130016415332558
"Partially linear FE","log_output","Log output",4.66292322056235,0.0134113410638212
"Partially linear FE","log_output","Log output",4.66492651769833,0.0138202228146308
"Partially linear FE","log_output","Log output",4.66692981483431,0.0142292632070039
"Partially linear FE","log_output","Log output",4.66893311197028,0.014638511740317
"Partially linear FE","log_output","Log output",4.67093640910626,0.0150478714941809
"Partially linear FE","log_output","Log output",4.67293970624224,0.0154572455482067
"Partially linear FE","log_output","Log output",4.67494300337822,0.0158665369820048
"Partially linear FE","log_output","Log output",4.6769463005142,0.0162756488751863
"Partially linear FE","log_output","Log output",4.67894959765018,0.0166844843073622
"Partially linear FE","log_output","Log output",4.68095289478616,0.017092946358143
"Partially linear FE","log_output","Log output",4.68295619192214,0.0175009381071398
"Partially linear FE","log_output","Log output",4.68495948905812,0.0179083635146585
"Partially linear FE","log_output","Log output",4.6869627861941,0.0183152729276886
"Partially linear FE","log_output","Log output",4.68896608333008,0.018722025424022
"Partially linear FE","log_output","Log output",4.69096938046606,0.0191290192175327
"Partially linear FE","log_output","Log output",4.69297267760204,0.0195366525220951
"Partially linear FE","log_output","Log output",4.69497597473802,0.0199453235515829
"Partially linear FE","log_output","Log output",4.696979271874,0.0203554305198703
"Partially linear FE","log_output","Log output",4.69898256900998,0.0207673716408315
"Partially linear FE","log_output","Log output",4.70098586614596,0.0211815450699472
"Partially linear FE","log_output","Log output",4.70298916328193,0.0215979440612904
"Partially linear FE","log_output","Log output",4.70499246041791,0.0220151892537542
"Partially linear FE","log_output","Log output",4.70699575755389,0.0224316107033162
"Partially linear FE","log_output","Log output",4.70899905468987,0.0228455384659532
"Partially linear FE","log_output","Log output",4.71100235182585,0.0232553025976427
"Partially linear FE","log_output","Log output",4.71300564896183,0.023659233154362
"Partially linear FE","log_output","Log output",4.71500894609781,0.0240556601920882
"Partially linear FE","log_output","Log output",4.71701224323379,0.0244429137667986
"Partially linear FE","log_output","Log output",4.71901554036977,0.0248193467344009
"Partially linear FE","log_output","Log output",4.72101883750575,0.0251835473679815
"Partially linear FE","log_output","Log output",4.72302213464173,0.0255342428420922
"Partially linear FE","log_output","Log output",4.72502543177771,0.0258701621272621
"Partially linear FE","log_output","Log output",4.72702872891369,0.0261900341940196
"Partially linear FE","log_output","Log output",4.72903202604967,0.0264925880128932
"Partially linear FE","log_output","Log output",4.73103532318565,0.0267765525544115
"Partially linear FE","log_output","Log output",4.73303862032162,0.0270406567891032
"Partially linear FE","log_output","Log output",4.7350419174576,0.0272836296874968
"Partially linear FE","log_output","Log output",4.73704521459358,0.0275042002201208
"Partially linear FE","log_output","Log output",4.73904851172956,0.0277010973575038
"Partially linear FE","log_output","Log output",4.74105180886554,0.0278730500701745
"Partially linear FE","log_output","Log output",4.74305510600152,0.0280187873286613
"Partially linear FE","log_output","Log output",4.7450584031375,0.0281370381034929
"Partially linear FE","log_output","Log output",4.74706170027348,0.0282265313651978
"Partially linear FE","log_output","Log output",4.74906499740946,0.0282859960843047
"Partially linear FE","log_output","Log output",4.75106829454544,0.028314161231342
"Partially linear FE","log_output","Log output",4.75307159168142,0.0283097557768383
"Partially linear FE","log_output","Log output",4.7550748888174,0.0282715086913223
"Partially linear FE","log_output","Log output",4.75707818595338,0.0281981489453224
"Partially linear FE","log_output","Log output",4.75908148308936,0.0280884055093673
"Partially linear FE","log_output","Log output",4.76108478022534,0.0279410073539856
"Partially linear FE","log_output","Log output",4.76308807736132,0.0277547406294277
"Partially linear FE","log_output","Log output",4.7650913744973,0.0275297273427349
"Partially linear FE","log_output","Log output",4.76709467163327,0.0272674369730651
"Partially linear FE","log_output","Log output",4.76909796876925,0.026969398502418
"Partially linear FE","log_output","Log output",4.77110126590523,0.0266371409127937
"Partially linear FE","log_output","Log output",4.77310456304121,0.026272193186192
"Partially linear FE","log_output","Log output",4.77510786017719,0.0258760843046125
"Partially linear FE","log_output","Log output",4.77711115731317,0.0254503432500554
"Partially linear FE","log_output","Log output",4.77911445444915,0.0249964990045204
"Partially linear FE","log_output","Log output",4.78111775158513,0.0245160805500074
"Partially linear FE","log_output","Log output",4.78312104872111,0.0240106168685158
"Partially linear FE","log_output","Log output",4.78512434585709,0.0234816369420462
"Partially linear FE","log_output","Log output",4.78712764299307,0.022930669752598
"Partially linear FE","log_output","Log output",4.78913094012905,0.0223592442821708
"Partially linear FE","log_output","Log output",4.79113423726503,0.0217687833502243
"Partially linear FE","log_output","Log output",4.79313753440101,0.0211600868411695
"Partially linear FE","log_output","Log output",4.79514083153699,0.0205337281446227
"Partially linear FE","log_output","Log output",4.79714412867297,0.0198902803272536
"Partially linear FE","log_output","Log output",4.79914742580895,0.0192303164557327
"Partially linear FE","log_output","Log output",4.80115072294492,0.0185544095967296
"Partially linear FE","log_output","Log output",4.8031540200809,0.0178631328169139
"Partially linear FE","log_output","Log output",4.80515731721688,0.0171570591829561
"Partially linear FE","log_output","Log output",4.80716061435286,0.0164367617615259
"Partially linear FE","log_output","Log output",4.80916391148884,0.0157028136192932
"Partially linear FE","log_output","Log output",4.81116720862482,0.0149557878229275
"Partially linear FE","log_output","Log output",4.8131705057608,0.0141962574390994
"Partially linear FE","log_output","Log output",4.81517380289678,0.0134247955344785
"Partially linear FE","log_output","Log output",4.81717710003276,0.0126419751757343
"Partially linear FE","log_output","Log output",4.81918039716874,0.0118483694295375
"Partially linear FE","log_output","Log output",4.82118369430472,0.0110445513625577
"Partially linear FE","log_output","Log output",4.8231869914407,0.0102310940414643
"Partially linear FE","log_output","Log output",4.82519028857668,0.00940857053292811
"Partially linear FE","log_output","Log output",4.82719358571266,0.00857755390361854
"Partially linear FE","log_output","Log output",4.82919688284864,0.00773861722020555
"Partially linear FE","log_output","Log output",4.83120017998462,0.00689233354935869
"Partially linear FE","log_output","Log output",4.8332034771206,0.00603927595774861
"Partially linear FE","log_output","Log output",4.83520677425657,0.00518001751204485
"Partially linear FE","log_output","Log output",4.83721007139255,0.00431513127891694
"Partially linear FE","log_output","Log output",4.83921336852853,0.00344519032503556
"Partially linear FE","log_output","Log output",4.84121666566451,0.00257076771707024
"Partially linear FE","log_output","Log output",4.84321996280049,0.00169243652169089
"Partially linear FE","log_output","Log output",4.84522325993647,0.000810769805567031
"Partially linear FE","log_output","Log output",4.84722655707245,-7.36593646306393e-05
"Additive GAM FE","log_output","Log output",4.48863636973214,-0.0707874577203128
"Additive GAM FE","log_output","Log output",4.49063966686812,-0.0696958583852904
"Additive GAM FE","log_output","Log output",4.4926429640041,-0.0686002348242154
"Additive GAM FE","log_output","Log output",4.49464626114008,-0.0675002755526013
"Additive GAM FE","log_output","Log output",4.49664955827606,-0.0663956690859597
"Additive GAM FE","log_output","Log output",4.49865285541204,-0.0652861039398031
"Additive GAM FE","log_output","Log output",4.50065615254802,-0.0641712686296432
"Additive GAM FE","log_output","Log output",4.502659449684,-0.0630508516709933
"Additive GAM FE","log_output","Log output",4.50466274681997,-0.0619245415793652
"Additive GAM FE","log_output","Log output",4.50666604395595,-0.0607921897847269
"Additive GAM FE","log_output","Log output",4.50866934109193,-0.0596544277953921
"Additive GAM FE","log_output","Log output",4.51067263822791,-0.0585121203301386
"Additive GAM FE","log_output","Log output",4.51267593536389,-0.0573661321497402
"Additive GAM FE","log_output","Log output",4.51467923249987,-0.0562173280149701
"Additive GAM FE","log_output","Log output",4.51668252963585,-0.0550665726866029
"Additive GAM FE","log_output","Log output",4.51868582677183,-0.0539147309254119
"Additive GAM FE","log_output","Log output",4.52068912390781,-0.0527626674921703
"Additive GAM FE","log_output","Log output",4.52269242104379,-0.0516112471476528
"Additive GAM FE","log_output","Log output",4.52469571817977,-0.0504612283479407
"Additive GAM FE","log_output","Log output",4.52669901531575,-0.0493128018040836
"Additive GAM FE","log_output","Log output",4.52870231245173,-0.0481659694641682
"Additive GAM FE","log_output","Log output",4.53070560958771,-0.0470207331496354
"Additive GAM FE","log_output","Log output",4.53270890672369,-0.0458770946819261
"Additive GAM FE","log_output","Log output",4.53471220385967,-0.0447350558824809
"Additive GAM FE","log_output","Log output",4.53671550099565,-0.0435946185727421
"Additive GAM FE","log_output","Log output",4.53871879813162,-0.0424557845741503
"Additive GAM FE","log_output","Log output",4.5407220952676,-0.0413185557081461
"Additive GAM FE","log_output","Log output",4.54272539240358,-0.040182946684516
"Additive GAM FE","log_output","Log output",4.54472868953956,-0.0390491611438317
"Additive GAM FE","log_output","Log output",4.54673198667554,-0.0379175461882765
"Additive GAM FE","log_output","Log output",4.54873528381152,-0.0367884524979176
"Additive GAM FE","log_output","Log output",4.5507385809475,-0.035662230752824
"Additive GAM FE","log_output","Log output",4.55274187808348,-0.034539231633063
"Additive GAM FE","log_output","Log output",4.55474517521946,-0.0334198046875746
"Additive GAM FE","log_output","Log output",4.55674847235544,-0.0323042920574024
"Additive GAM FE","log_output","Log output",4.55875176949142,-0.0311930329023644
"Additive GAM FE","log_output","Log output",4.5607550666274,-0.0300863663741261
"Additive GAM FE","log_output","Log output",4.56275836376338,-0.0289846316243525
"Additive GAM FE","log_output","Log output",4.56476166089936,-0.0278881678047101
"Additive GAM FE","log_output","Log output",4.56676495803534,-0.0267973140668638
"Additive GAM FE","log_output","Log output",4.56876825517132,-0.0257124095624785
"Additive GAM FE","log_output","Log output",4.5707715523073,-0.0246338226643342
"Additive GAM FE","log_output","Log output",4.57277484944327,-0.0235620430185993
"Additive GAM FE","log_output","Log output",4.57477814657925,-0.0224975917279123
"Additive GAM FE","log_output","Log output",4.57678144371523,-0.0214409898949694
"Additive GAM FE","log_output","Log output",4.57878474085121,-0.0203927581325345
"Additive GAM FE","log_output","Log output",4.58078803798719,-0.0193533448225915
"Additive GAM FE","log_output","Log output",4.58279133512317,-0.0183230504960101
"Additive GAM FE","log_output","Log output",4.58479463225915,-0.0173021575903266
"Additive GAM FE","log_output","Log output",4.58679792939513,-0.0162909485430757
"Additive GAM FE","log_output","Log output",4.58880122653111,-0.0152897057917923
"Additive GAM FE","log_output","Log output",4.59080452366709,-0.014298713032009
"Additive GAM FE","log_output","Log output",4.59280782080307,-0.0133182870445816
"Additive GAM FE","log_output","Log output",4.59481111793905,-0.0123487801808704
"Additive GAM FE","log_output","Log output",4.59681441507503,-0.0113905465480848
"Additive GAM FE","log_output","Log output",4.59881771221101,-0.0104439396439708
"Additive GAM FE","log_output","Log output",4.60082100934699,-0.00950924665896245
"Additive GAM FE","log_output","Log output",4.60282430648297,-0.00858662982327503
"Additive GAM FE","log_output","Log output",4.60482760361894,-0.00767623752894873
"Additive GAM FE","log_output","Log output",4.60683090075492,-0.00677830304785695
"Additive GAM FE","log_output","Log output",4.6088341978909,-0.0058933930751047
"Additive GAM FE","log_output","Log output",4.61083749502688,-0.00502215616484396
"Additive GAM FE","log_output","Log output",4.61284079216286,-0.00416521170609512
"Additive GAM FE","log_output","Log output",4.61484408929884,-0.00332291513384679
"Additive GAM FE","log_output","Log output",4.61684738643482,-0.00249548156720231
"Additive GAM FE","log_output","Log output",4.6188506835708,-0.00168312482743906
"Additive GAM FE","log_output","Log output",4.62085398070678,-0.000886058735833243
"Additive GAM FE","log_output","Log output",4.62285727784276,-0.000104497113661458
"Additive GAM FE","log_output","Log output",4.62486057497874,0.000661346248740683
"Additive GAM FE","log_output","Log output",4.62686387211472,0.00141130530276016
"Additive GAM FE","log_output","Log output",4.6288671692507,0.00214535809974295
"Additive GAM FE","log_output","Log output",4.63087046638668,0.00286350977124958
"Additive GAM FE","log_output","Log output",4.63287376352266,0.00356576544883966
"Additive GAM FE","log_output","Log output",4.63487706065863,0.00425213026407372
"Additive GAM FE","log_output","Log output",4.63688035779461,0.00492260934851231
"Additive GAM FE","log_output","Log output",4.63888365493059,0.00557720794269312
"Additive GAM FE","log_output","Log output",4.64088695206657,0.00621610117624642
"Additive GAM FE","log_output","Log output",4.64289024920255,0.0068399774900425
"Additive GAM FE","log_output","Log output",4.64489354633853,0.00744962189354526
"Additive GAM FE","log_output","Log output",4.64689684347451,0.00804581939621777
"Additive GAM FE","log_output","Log output",4.64890014061049,0.00862935500752396
"Additive GAM FE","log_output","Log output",4.65090343774647,0.00920101373692766
"Additive GAM FE","log_output","Log output",4.65290673488245,0.00976158059389201
"Additive GAM FE","log_output","Log output",4.65491003201843,0.0103118405878809
"Additive GAM FE","log_output","Log output",4.65691332915441,0.0108525787283579
"Additive GAM FE","log_output","Log output",4.65891662629039,0.0113845800247869
"Additive GAM FE","log_output","Log output",4.66091992342637,0.0119086294866311
"Additive GAM FE","log_output","Log output",4.66292322056235,0.0124255121233543
"Additive GAM FE","log_output","Log output",4.66492651769833,0.0129360125391404
"Additive GAM FE","log_output","Log output",4.66692981483431,0.0134407376032337
"Additive GAM FE","log_output","Log output",4.66893311197028,0.0139398386331621
"Additive GAM FE","log_output","Log output",4.67093640910626,0.0144333949859435
"Additive GAM FE","log_output","Log output",4.67293970624224,0.0149214860185962
"Additive GAM FE","log_output","Log output",4.67494300337822,0.0154041910881376
"Additive GAM FE","log_output","Log output",4.6769463005142,0.0158815895515858
"Additive GAM FE","log_output","Log output",4.67894959765018,0.0163537607659589
"Additive GAM FE","log_output","Log output",4.68095289478616,0.0168207840882746
"Additive GAM FE","log_output","Log output",4.68295619192214,0.0172827388755509
"Additive GAM FE","log_output","Log output",4.68495948905812,0.0177397047512773
"Additive GAM FE","log_output","Log output",4.6869627861941,0.0181918056310866
"Additive GAM FE","log_output","Log output",4.68896608333008,0.018639258843131
"Additive GAM FE","log_output","Log output",4.69096938046606,0.0190822935569476
"Additive GAM FE","log_output","Log output",4.69297267760204,0.0195211389420731
"Additive GAM FE","log_output","Log output",4.69497597473802,0.0199560241680439
"Additive GAM FE","log_output","Log output",4.696979271874,0.0203871784043969
"Additive GAM FE","log_output","Log output",4.69898256900998,0.0208148308206691
"Additive GAM FE","log_output","Log output",4.70098586614596,0.021239210553853
"Additive GAM FE","log_output","Log output",4.70298916328193,0.021660321080649
"Additive GAM FE","log_output","Log output",4.70499246041791,0.0220774008896952
"Additive GAM FE","log_output","Log output",4.70699575755389,0.0224895265214998
"Additive GAM FE","log_output","Log output",4.70899905468987,0.0228957745165705
"Additive GAM FE","log_output","Log output",4.71100235182585,0.0232952214154156
"Additive GAM FE","log_output","Log output",4.71300564896183,0.0236869437585432
"Additive GAM FE","log_output","Log output",4.71500894609781,0.0240700180864611
"Additive GAM FE","log_output","Log output",4.71701224323379,0.0244435209396776
"Additive GAM FE","log_output","Log output",4.71901554036977,0.0248065493525377
"Additive GAM FE","log_output","Log output",4.72101883750575,0.0251584119653539
"Additive GAM FE","log_output","Log output",4.72302213464173,0.0254985422707501
"Additive GAM FE","log_output","Log output",4.72502543177771,0.0258263753756736
"Additive GAM FE","log_output","Log output",4.72702872891369,0.0261413463870714
"Additive GAM FE","log_output","Log output",4.72903202604967,0.0264428904118903
"Additive GAM FE","log_output","Log output",4.73103532318565,0.0267304425570775
"Additive GAM FE","log_output","Log output",4.73303862032162,0.0270034379295798
"Additive GAM FE","log_output","Log output",4.7350419174576,0.0272613116363445
"Additive GAM FE","log_output","Log output",4.73704521459358,0.0275034987843183
"Additive GAM FE","log_output","Log output",4.73904851172956,0.0277294344804483
"Additive GAM FE","log_output","Log output",4.74105180886554,0.0279385538316815
"Additive GAM FE","log_output","Log output",4.74305510600152,0.0281302919449649
"Additive GAM FE","log_output","Log output",4.7450584031375,0.0283040839272455
"Additive GAM FE","log_output","Log output",4.74706170027348,0.0284593648854703
"Additive GAM FE","log_output","Log output",4.74906499740946,0.0285955699265863
"Additive GAM FE","log_output","Log output",4.75106829454544,0.0287121341575404
"Additive GAM FE","log_output","Log output",4.75307159168142,0.0288084926852798
"Additive GAM FE","log_output","Log output",4.7550748888174,0.0288840806167513
"Additive GAM FE","log_output","Log output",4.75707818595338,0.028938333058902
"Additive GAM FE","log_output","Log output",4.75908148308936,0.0289706851186788
"Additive GAM FE","log_output","Log output",4.76108478022534,0.0289805719030288
"Additive GAM FE","log_output","Log output",4.76308807736132,0.0289674591068553
"Additive GAM FE","log_output","Log output",4.7650913744973,0.0289315270338049
"Additive GAM FE","log_output","Log output",4.76709467163327,0.0288736768098181
"Additive GAM FE","log_output","Log output",4.76909796876925,0.0287948413915307
"Additive GAM FE","log_output","Log output",4.77110126590523,0.0286959537355789
"Additive GAM FE","log_output","Log output",4.77310456304121,0.0285779467985988
"Additive GAM FE","log_output","Log output",4.77510786017719,0.0284417535372264
"Additive GAM FE","log_output","Log output",4.77711115731317,0.0282883069080978
"Additive GAM FE","log_output","Log output",4.77911445444915,0.0281185398678491
"Additive GAM FE","log_output","Log output",4.78111775158513,0.0279333853731163
"Additive GAM FE","log_output","Log output",4.78312104872111,0.0277337763805353
"Additive GAM FE","log_output","Log output",4.78512434585709,0.0275206458467425
"Additive GAM FE","log_output","Log output",4.78712764299307,0.0272949267283738
"Additive GAM FE","log_output","Log output",4.78913094012905,0.0270575519820651
