"sim","method","vcov_type","beta_hat","variance","se","t_stat","reject","beta_covered","delta_beta_variance","error_design","rho","df_correction","M","n","T","K","dgp","beta_true","beta_null"
6,"bam_fe","penalty_cluster",1.07575145042624,0.00089426038287353,0.0299041867114545,2.53313862561016,1,1,1.29616676779784e-06,"hetero",NA,"substantive",1000,500,4,20,"baseline",1.075,1
6,"bam_fe","penalty_cluster_delta",1.07575145042624,0.000895556549641328,0.0299258508591039,2.53130481679182,1,1,1.29616676779784e-06,"hetero",NA,"substantive",1000,500,4,20,"baseline",1.075,1
6,"bam_fe","mgcv_sandwich_freq",1.07575145042624,0.000927380185717349,0.0304529175238982,2.48749402637027,1,1,1.29616676779784e-06,"hetero",NA,"substantive",1000,500,4,20,"baseline",1.075,1
6,"bam_fe","mgcv_sandwich_default",1.07575145042624,0.000928676352485146,0.0304741915805021,2.48575750487538,1,1,1.29616676779784e-06,"hetero",NA,"substantive",1000,500,4,20,"baseline",1.075,1
6,"bam_re","classic_cluster",1.08610135715916,0.000904832216846583,0.0300804291333515,2.86237130386206,1,1,1.47288212084146e-05,"hetero",NA,"substantive",1000,500,4,20,"baseline",1.075,1
6,"bam_re","penalty_cluster",1.08610135715916,0.00086721962992328,0.0294485930041365,2.92378509041391,1,1,1.47288212084146e-05,"hetero",NA,"substantive",1000,500,4,20,"baseline",1.075,1
6,"bam_re","penalty_cluster_delta",1.08610135715916,0.000881948451131694,0.0296976169268124,2.89926822651637,1,1,1.47288212084146e-05,"hetero",NA,"substantive",1000,500,4,20,"baseline",1.075,1
6,"bam_re","mgcv_sandwich_freq",1.08610135715916,0.000892231317348782,0.0298702413339561,2.88251293976935,1,1,1.47288212084146e-05,"hetero",NA,"substantive",1000,500,4,20,"baseline",1.075,1
6,"bam_re","mgcv_sandwich_default",1.08610135715916,0.000906960138557196,0.0301157788967378,2.85901146553073,1,1,1.47288212084146e-05,"hetero",NA,"substantive",1000,500,4,20,"baseline",1.075,1
6,"bam_fd","classic_cluster",1.07485758694142,0.00126014918970476,0.0354985801082911,2.10874876440313,1,1,2.54108843949488e-06,"hetero",NA,"substantive",1000,500,4,20,"baseline",1.075,1
6,"bam_fd","penalty_cluster",1.07485758694142,0.00123771109620711,0.0351811184615712,2.12777734804515,1,1,2.54108843949488e-06,"hetero",NA,"substantive",1000,500,4,20,"baseline",1.075,1
6,"bam_fd","penalty_cluster_delta",1.07485758694142,0.0012402521846466,0.0352172143226377,2.12559648402701,1,1,2.54108843949488e-06,"hetero",NA,"substantive",1000,500,4,20,"baseline",1.075,1
6,"bam_fd","mgcv_sandwich_freq",1.07485758694142,0.000933417404798895,0.0305518805443936,2.45017935418581,1,1,2.54108843949488e-06,"hetero",NA,"substantive",1000,500,4,20,"baseline",1.075,1
6,"bam_fd","mgcv_sandwich_default",1.07485758694142,0.00093595849323839,0.0305934387285638,2.44685102598594,1,1,2.54108843949488e-06,"hetero",NA,"substantive",1000,500,4,20,"baseline",1.075,1
7,"bam_fe","classic_cluster",1.03191484184377,0.000946401883571153,0.0307636454857215,1.0374206743016,0,1,1.58702570835715e-06,"hetero",NA,"substantive",1000,500,4,20,"baseline",1.075,1
7,"bam_fe","penalty_cluster",1.03191484184377,0.000941917740066946,0.0306906783904648,1.03988714220432,0,1,1.58702570835715e-06,"hetero",NA,"substantive",1000,500,4,20,"baseline",1.075,1
7,"bam_fe","penalty_cluster_delta",1.03191484184377,0.000943504765775303,0.0307165226836519,1.03901220110303,0,1,1.58702570835715e-06,"hetero",NA,"substantive",1000,500,4,20,"baseline",1.075,1
7,"bam_fe","mgcv_sandwich_freq",1.03191484184377,0.000932993029112457,0.0305449345900831,1.04484891757254,0,1,1.58702570835715e-06,"hetero",NA,"substantive",1000,500,4,20,"baseline",1.075,1
7,"bam_fe","mgcv_sandwich_default",1.03191484184377,0.000934580054820814,0.0305709020936709,1.04396140310102,0,1,1.58702570835715e-06,"hetero",NA,"substantive",1000,500,4,20,"baseline",1.075,1
7,"bam_re","classic_cluster",1.03749310052567,0.000943486297856106,0.0307162220635303,1.22062864528465,0,1,1.63044041338831e-05,"hetero",NA,"substantive",1000,500,4,20,"baseline",1.075,1
7,"bam_re","penalty_cluster",1.03749310052567,0.000905018058926293,0.0300835180609963,1.24630039776763,0,1,1.63044041338831e-05,"hetero",NA,"substantive",1000,500,4,20,"baseline",1.075,1
7,"bam_re","penalty_cluster_delta",1.03749310052567,0.000921322463060176,0.0303532941055856,1.23522344544377,0,1,1.63044041338831e-05,"hetero",NA,"substantive",1000,500,4,20,"baseline",1.075,1
7,"bam_re","mgcv_sandwich_freq",1.03749310052567,0.000899981667702081,0.0299996944601454,1.24978274613693,0,1,1.63044041338831e-05,"hetero",NA,"substantive",1000,500,4,20,"baseline",1.075,1
7,"bam_re","mgcv_sandwich_default",1.03749310052567,0.000916286071835964,0.0302702175716655,1.2386135129985,0,1,1.63044041338831e-05,"hetero",NA,"substantive",1000,500,4,20,"baseline",1.075,1
7,"bam_fd","classic_cluster",1.00591728791025,0.00112171790886258,0.0334920573996669,0.176677348890128,0,0,2.54125462223183e-06,"hetero",NA,"substantive",1000,500,4,20,"baseline",1.075,1
7,"bam_fd","penalty_cluster",1.00591728791025,0.00111983367526965,0.0334639160181478,0.176825925185808,0,0,2.54125462223183e-06,"hetero",NA,"substantive",1000,500,4,20,"baseline",1.075,1
7,"bam_fd","penalty_cluster_delta",1.00591728791025,0.00112237492989188,0.0335018645733619,0.176625629218086,0,0,2.54125462223183e-06,"hetero",NA,"substantive",1000,500,4,20,"baseline",1.075,1
7,"bam_fd","mgcv_sandwich_freq",1.00591728791025,0.000898562550233897,0.0299760329302244,0.1974006341674,0,0,2.54125462223183e-06,"hetero",NA,"substantive",1000,500,4,20,"baseline",1.075,1
7,"bam_fd","mgcv_sandwich_default",1.00591728791025,0.000901103804856128,0.0300183911103865,0.197122087206124,0,0,2.54125462223183e-06,"hetero",NA,"substantive",1000,500,4,20,"baseline",1.075,1
8,"bam_fe","classic_cluster",1.10088821383035,0.00096073893153412,0.0309957889322746,3.25490065927301,1,1,1.43566202530615e-06,"hetero",NA,"substantive",1000,500,4,20,"baseline",1.075,1
8,"bam_fe","penalty_cluster",1.10088821383035,0.000949905735599185,0.0308205408064035,3.27340829169962,1,1,1.43566202530615e-06,"hetero",NA,"substantive",1000,500,4,20,"baseline",1.075,1
8,"bam_fe","penalty_cluster_delta",1.10088821383035,0.000951341397624492,0.0308438226817704,3.27093742144925,1,1,1.43566202530615e-06,"hetero",NA,"substantive",1000,500,4,20,"baseline",1.075,1
8,"bam_fe","mgcv_sandwich_freq",1.10088821383035,0.000919186685276837,0.0303180917156215,3.32765712224444,1,1,1.43566202530615e-06,"hetero",NA,"substantive",1000,500,4,20,"baseline",1.075,1
8,"bam_fe","mgcv_sandwich_default",1.10088821383035,0.000920622347302143,0.0303417591332827,3.32506145695689,1,1,1.43566202530615e-06,"hetero",NA,"substantive",1000,500,4,20,"baseline",1.075,1
8,"bam_re","classic_cluster",1.10947691336538,0.00096379581010502,0.0310450609615285,3.52638745019841,1,1,1.57940798125009e-05,"hetero",NA,"substantive",1000,500,4,20,"baseline",1.075,1
8,"bam_re","penalty_cluster",1.10947691336538,0.000915831128323348,0.0302627019336236,3.6175525108597,1,1,1.57940798125009e-05,"hetero",NA,"substantive",1000,500,4,20,"baseline",1.075,1
8,"bam_re","penalty_cluster_delta",1.10947691336538,0.000931625208135849,0.0305225360698591,3.58675678570127,1,1,1.57940798125009e-05,"hetero",NA,"substantive",1000,500,4,20,"baseline",1.075,1
8,"bam_re","mgcv_sandwich_freq",1.10947691336538,0.000894761734716055,0.0299125681731953,3.65989682769804,1,1,1.57940798125009e-05,"hetero",NA,"substantive",1000,500,4,20,"baseline",1.075,1
8,"bam_re","mgcv_sandwich_default",1.10947691336538,0.000910555814528556,0.0301754173878102,3.62801653937035,1,1,1.57940798125009e-05,"hetero",NA,"substantive",1000,500,4,20,"baseline",1.075,1
8,"bam_fd","classic_cluster",1.10359140736626,0.00126173761724761,0.0355209461761312,2.9163470717419,1,1,1.72828905815165e-06,"hetero",NA,"substantive",1000,500,4,20,"baseline",1.075,1
8,"bam_fd","penalty_cluster",1.10359140736626,0.00125779753753639,0.035465441454131,2.92091126231268,1,1,1.72828905815165e-06,"hetero",NA,"substantive",1000,500,4,20,"baseline",1.075,1
8,"bam_fd","penalty_cluster_delta",1.10359140736626,0.00125952582659454,0.0354897989089054,2.9189065745951,1,1,1.72828905815165e-06,"hetero",NA,"substantive",1000,500,4,20,"baseline",1.075,1
8,"bam_fd","mgcv_sandwich_freq",1.10359140736626,0.00088993220682046,0.0298317315424442,3.47252412146689,1,1,1.72828905815165e-06,"hetero",NA,"substantive",1000,500,4,20,"baseline",1.075,1
8,"bam_fd","mgcv_sandwich_default",1.10359140736626,0.000891660495878611,0.0298606847858285,3.4691571244684,1,1,1.72828905815165e-06,"hetero",NA,"substantive",1000,500,4,20,"baseline",1.075,1
