"sim","method","vcov_type","beta_hat","variance","se","t_stat","reject","beta_covered","delta_beta_variance","error_design","rho","df_correction","M","n","T","K","dgp","beta_true","beta_null"
8,"bam_fd","penalty_cluster_delta",0.984241140263096,0.000686013930962002,0.0261918676493678,-0.601669951447093,0,1,8.19835837118099e-07,"hetero_ar1",0.5,"substantive",1000,200,8,20,"baseline",1,1
8,"bam_fd","mgcv_sandwich_freq",0.984241140263096,0.000496614452814442,0.0222848480545514,-0.707155808212267,0,1,8.19835837118099e-07,"hetero_ar1",0.5,"substantive",1000,200,8,20,"baseline",1,1
8,"bam_fd","mgcv_sandwich_default",0.984241140263096,0.00049743428865156,0.0223032349369225,-0.706572825936358,0,1,8.19835837118099e-07,"hetero_ar1",0.5,"substantive",1000,200,8,20,"baseline",1,1
9,"bam_fe","classic_cluster",1.03841622770145,0.00079852155553914,0.0282581237087521,1.35947552984735,0,1,5.54481378248184e-07,"hetero_ar1",0.5,"substantive",1000,200,8,20,"baseline",1,1
9,"bam_fe","penalty_cluster",1.03841622770145,0.000795384616447659,0.02820256400485,1.36215372810931,0,1,5.54481378248184e-07,"hetero_ar1",0.5,"substantive",1000,200,8,20,"baseline",1,1
9,"bam_fe","penalty_cluster_delta",1.03841622770145,0.000795939097825907,0.0282123926285224,1.36167918146047,0,1,5.54481378248184e-07,"hetero_ar1",0.5,"substantive",1000,200,8,20,"baseline",1,1
9,"bam_fe","mgcv_sandwich_freq",1.03841622770145,0.000743541104319032,0.0272679501304926,1.40884179109923,0,1,5.54481378248184e-07,"hetero_ar1",0.5,"substantive",1000,200,8,20,"baseline",1,1
9,"bam_fe","mgcv_sandwich_default",1.03841622770145,0.00074409558569728,0.0272781155085405,1.4083167764804,0,1,5.54481378248184e-07,"hetero_ar1",0.5,"substantive",1000,200,8,20,"baseline",1,1
9,"bam_re","classic_cluster",1.04088150675606,0.000800021883612904,0.0282846580960934,1.4453597641935,0,1,3.55079268805306e-06,"hetero_ar1",0.5,"substantive",1000,200,8,20,"baseline",1,1
9,"bam_re","penalty_cluster",1.04088150675606,0.000789086449737232,0.0280906826142981,1.45534045282526,0,1,3.55079268805306e-06,"hetero_ar1",0.5,"substantive",1000,200,8,20,"baseline",1,1
9,"bam_re","penalty_cluster_delta",1.04088150675606,0.000792637242425285,0.0281538139942937,1.45207703525886,0,1,3.55079268805306e-06,"hetero_ar1",0.5,"substantive",1000,200,8,20,"baseline",1,1
