"model","method","vcov_type","x","point_coverage","mean_estimate","mean_reported_se","empirical_sd","truth","bias","se_to_sd","abs_bias","error_design","rho","df_correction","M","n","T","K","dgp","sample","error_label"
"np","bam_fe","penalty_cluster",0.858163265306122,0.952,-0.773977611379423,0.0459210049629264,0.0463839840684456,-0.777817989857798,0.00384037847837515,0.990018556732082,0.00384037847837515,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi","n=500, T=4","Heteroskedastic, serially independent"
"np","bam_fe","penalty_cluster",0.876530612244898,0.947,-0.695555949684071,0.0482215784010894,0.0482433991667544,-0.700273855435255,0.00471790575118436,0.999547694274411,0.00471790575118436,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi","n=500, T=4","Heteroskedastic, serially independent"
"np","bam_fe","penalty_cluster",0.894897959183673,0.947,-0.607921198765372,0.0504818648982008,0.0505125017811589,-0.613413528704367,0.00549232993899484,0.999393479200637,0.00549232993899484,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi","n=500, T=4","Heteroskedastic, serially independent"
"np","bam_fe","penalty_cluster",0.913265306122449,0.946,-0.512622103146253,0.052261626579847,0.0526323601913181,-0.518392568310526,0.00577046516427271,0.99295616593815,0.00577046516427271,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi","n=500, T=4","Heteroskedastic, serially independent"
"np","bam_fe","penalty_cluster",0.931632653061224,0.95,-0.411594954615187,0.0532448234365022,0.0538804834908156,-0.4164750990436,0.00488014442841234,0.988202406267906,0.00488014442841234,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi","n=500, T=4","Heteroskedastic, serially independent"
"np","bam_fe","penalty_cluster",0.95,0.947,-0.306878508713475,0.0540708374441612,0.0546098526427205,-0.309016994374948,0.00213848566147262,0.990129707873674,0.00213848566147262,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi","n=500, T=4","Heteroskedastic, serially independent"
"np","bam_fe","penalty_cluster_delta",0.05,0.981,0.305815063315731,0.0537007288468276,0.0461821059834024,0.309016994374947,-0.00320193105921646,1.16280381120184,0.00320193105921646,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi","n=500, T=4","Heteroskedastic, serially independent"
"np","bam_fe","penalty_cluster_delta",0.0683673469387755,0.977,0.410790183693648,0.0535720802354308,0.0457650145386747,0.416475099043599,-0.00568491534995097,1.17059025929422,0.00568491534995097,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi","n=500, T=4","Heteroskedastic, serially independent"
"np","bam_fe","penalty_cluster_delta",0.086734693877551,0.972,0.511981044820287,0.0514858517399606,0.0453481649139088,0.518392568310525,-0.00641152349023844,1.13534586984289,0.00641152349023844,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi","n=500, T=4","Heteroskedastic, serially independent"
"np","bam_fe","penalty_cluster_delta",0.105102040816327,0.965,0.607357662849747,0.0495866845637632,0.0446279179717922,0.613413528704367,-0.00605586585462015,1.11111355441464,0.00605586585462015,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi","n=500, T=4","Heteroskedastic, serially independent"
"np","bam_fe","penalty_cluster_delta",0.123469387755102,0.959,0.69502055409275,0.0476933856396625,0.0437092795683567,0.700273855435255,-0.00525330134250535,1.09115011985213,0.00525330134250535,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi","n=500, T=4","Heteroskedastic, serially independent"
"np","bam_fe","penalty_cluster_delta",0.141836734693878,0.962,0.773479632153042,0.0459187332477648,0.0425774400860057,0.777817989857797,-0.00433835770475521,1.07847567056661,0.00433835770475521,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi","n=500, T=4","Heteroskedastic, serially independent"
"np","bam_fe","penalty_cluster_delta",0.160204081632653,0.964,0.841656564154759,0.0448060424079544,0.0412096110882151,0.845014312609001,-0.00335774845424253,1.08727166369129,0.00335774845424253,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi","n=500, T=4","Heteroskedastic, serially independent"
"np","bam_fe","penalty_cluster_delta",0.178571428571429,0.978,0.898672599377442,0.0437406632627382,0.0397100278299152,0.900968867902419,-0.00229626852497689,1.10150170254443,0.00229626852497689,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi","n=500, T=4","Heteroskedastic, serially independent"
"np","bam_fe","penalty_cluster_delta",0.196938775510204,0.976,0.943661953539118,0.0427608478506604,0.0382881437113204,0.944937256395429,-0.00127530285631117,1.11681694921181,0.00127530285631117,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi","n=500, T=4","Heteroskedastic, serially independent"
"np","bam_fe","penalty_cluster_delta",0.21530612244898,0.974,0.975782011132556,0.0420844491344673,0.0370744820315637,0.976334538411204,-0.000552527278648185,1.13513249082316,0.000552527278648185,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi","n=500, T=4","Heteroskedastic, serially independent"
"np","bam_fe","penalty_cluster_delta",0.233673469387755,0.972,0.994407853297993,0.0412040839965724,0.0360127318339922,0.994743015766457,-0.000335162468464212,1.14415324520536,0.000335162468464212,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi","n=500, T=4","Heteroskedastic, serially independent"
"np","bam_fe","penalty_cluster_delta",0.252040816326531,0.973,0.999314769475204,0.0403844533058436,0.0350359006891314,0.999917788678319,-0.000603019203115451,1.1526592013195,0.000603019203115451,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi","n=500, T=4","Heteroskedastic, serially independent"
"np","bam_fe","penalty_cluster_delta",0.270408163265306,0.98,0.990672748836393,0.0397798634780602,0.0342145302817542,0.991790013823246,-0.00111726498685338,1.16265993279685,0.00111726498685338,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi","n=500, T=4","Heteroskedastic, serially independent"
"np","bam_fe","penalty_cluster_delta",0.288775510204082,0.978,0.968873724571714,0.0390226254144233,0.0336688642593714,0.970467820203915,-0.00159409563220081,1.15901222903774,0.00159409563220081,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi","n=500, T=4","Heteroskedastic, serially independent"
"np","bam_fe","penalty_cluster_delta",0.307142857142857,0.979,0.934359175715103,0.0384497633413201,0.0333826042269506,0.936234870639737,-0.0018756949246348,1.1517904079598,0.0018756949246348,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi","n=500, T=4","Heteroskedastic, serially independent"
"np","bam_fe","penalty_cluster_delta",0.325510204081633,0.978,0.887583092598469,0.0380126395808658,0.0332334835952922,0.889546588018412,-0.00196349541994312,1.14380544765553,0.00196349541994312,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi","n=500, T=4","Heteroskedastic, serially independent"
"np","bam_fe","penalty_cluster_delta",0.343877551020408,0.974,0.82910200036444,0.0374432192421297,0.0332024897404549,0.831024096513104,-0.00192209614866434,1.12772323807114,0.00192209614866434,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi","n=500, T=4","Heteroskedastic, serially independent"
"np","bam_fe","penalty_cluster_delta",0.362244897959184,0.972,0.759650771545692,0.0370718944692901,0.0332667009087277,0.761445958369135,-0.00179518682344249,1.11438445823055,0.00179518682344249,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi","n=500, T=4","Heteroskedastic, serially independent"
"np","bam_fe","penalty_cluster_delta",0.380612244897959,0.972,0.680134087507471,0.0367128400318526,0.0332207403548433,0.681737816191,-0.00160372868352898,1.10511805696408,0.00160372868352898,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi","n=500, T=4","Heteroskedastic, serially independent"
"np","bam_fe","penalty_cluster_delta",0.398979591836735,0.966,0.591581650693301,0.03632694849213,0.032877761572099,0.592960078525026,-0.00137842783172526,1.10490942068751,0.00137842783172526,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi","n=500, T=4","Heteroskedastic, serially independent"
"np","bam_fe","penalty_cluster_delta",0.41734693877551,0.97,0.495142502990209,0.0362069540325294,0.0322318563180385,0.49629381256425,-0.00115130957404097,1.12332822767847,0.00115130957404097,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi","n=500, T=4","Heteroskedastic, serially independent"
"np","bam_fe","penalty_cluster_delta",0.435714285714286,0.973,0.392119234155347,0.0360256561399939,0.0314614977783414,0.393025031653924,-0.000905797498577388,1.1450712357628,0.000905797498577388,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi","n=500, T=4","Heteroskedastic, serially independent"
"np","bam_fe","penalty_cluster_delta",0.454081632653061,0.97,0.283947181079218,0.035872895390038,0.0309590376753962,0.284527586631033,-0.000580405551814767,1.1587212679594,0.000580405551814767,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi","n=500, T=4","Heteroskedastic, serially independent"
"np","bam_fe","penalty_cluster_delta",0.472448979591837,0.975,0.172094584562883,0.0359175031849619,0.0311270547495365,0.17224488860532,-0.000150304042436655,1.15389983003441,0.000150304042436655,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi","n=500, T=4","Heteroskedastic, serially independent"
"np","bam_fe","penalty_cluster_delta",0.490816326530612,0.971,0.0579775092886848,0.035844667151712,0.0319940463841672,0.0576707063353748,0.00030680295331003,1.12035429096116,0.00030680295331003,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi","n=500, T=4","Heteroskedastic, serially independent"
"np","bam_fe","penalty_cluster_delta",0.509183673469388,0.965,-0.0570029189054484,0.0358989835290059,0.0330536953004855,-0.0576707063353744,0.000667787429926008,1.08608079074531,0.000667787429926008,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi","n=500, T=4","Heteroskedastic, serially independent"
"np","bam_fe","penalty_cluster_delta",0.527551020408163,0.969,-0.171337439251314,0.0360923456786966,0.0336185153384767,-0.172244888605319,0.000907449354004664,1.07358535364554,0.000907449354004664,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi","n=500, T=4","Heteroskedastic, serially independent"
"np","bam_fe","penalty_cluster_delta",0.545918367346939,0.97,-0.283358384075744,0.0362098077787242,0.0335211480293188,-0.284527586631032,0.00116920255528857,1.08020786600309,0.00116920255528857,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi","n=500, T=4","Heteroskedastic, serially independent"
"np","bam_fe","penalty_cluster_delta",0.564285714285714,0.972,-0.391380045028771,0.0365612618812698,0.0331836293865554,-0.393025031653923,0.00164498662515272,1.10178610830565,0.00164498662515272,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi","n=500, T=4","Heteroskedastic, serially independent"
"np","bam_fe","penalty_cluster_delta",0.58265306122449,0.973,-0.493953975321535,0.0369609428018761,0.0330205356560904,-0.49629381256425,0.00233983724271469,1.1193320177124,0.00233983724271469,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi","n=500, T=4","Heteroskedastic, serially independent"
"np","bam_fe","penalty_cluster_delta",0.601020408163265,0.967,-0.589992778018931,0.0373000422430103,0.0332340486341622,-0.592960078525026,0.00296730050609473,1.12234421552445,0.00296730050609473,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi","n=500, T=4","Heteroskedastic, serially independent"
"np","bam_fe","penalty_cluster_delta",0.619387755102041,0.97,-0.678615906532807,0.0378612728612429,0.0338833914591735,-0.681737816190999,0.00312190965819259,1.11739915134712,0.00312190965819259,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi","n=500, T=4","Heteroskedastic, serially independent"
"np","bam_fe","penalty_cluster_delta",0.637755102040816,0.966,-0.758837358257105,0.0383703411466557,0.0348033931645676,-0.761445958369134,0.00260860011202979,1.10248851211782,0.00260860011202979,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi","n=500, T=4","Heteroskedastic, serially independent"
"np","bam_fe","penalty_cluster_delta",0.656122448979592,0.967,-0.829378702575683,0.0389274279471476,0.0357544789821467,-0.831024096513103,0.00164539393742058,1.08874269896606,0.00164539393742058,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi","n=500, T=4","Heteroskedastic, serially independent"
"np","bam_fe","penalty_cluster_delta",0.674489795918367,0.968,-0.888819463620705,0.0397393112275171,0.0365809874272273,-0.889546588018411,0.000727124397706169,1.08633784986184,0.000727124397706169,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi","n=500, T=4","Heteroskedastic, serially independent"
"np","bam_fe","penalty_cluster_delta",0.692857142857143,0.973,-0.935977144838686,0.0404702056361936,0.0371771069488208,-0.936234870639737,0.000257725801051545,1.08857866998382,0.000257725801051545,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi","n=500, T=4","Heteroskedastic, serially independent"
"np","bam_fe","penalty_cluster_delta",0.711224489795918,0.974,-0.970183928205972,0.0413383911011175,0.0375918663871771,-0.970467820203915,0.000283891997942209,1.09966317381939,0.000283891997942209,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi","n=500, T=4","Heteroskedastic, serially independent"
"np","bam_fe","penalty_cluster_delta",0.729591836734694,0.972,-0.991247531113266,0.042358818487884,0.0380926580742772,-0.991790013823246,0.00054248270998003,1.11199429573248,0.00054248270998003,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi","n=500, T=4","Heteroskedastic, serially independent"
"np","bam_fe","penalty_cluster_delta",0.747959183673469,0.97,-0.999158592465636,0.0431890535049761,0.0390063432522782,-0.999917788678319,0.000759196212683166,1.10723153989713,0.000759196212683166,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi","n=500, T=4","Heteroskedastic, serially independent"
"np","bam_fe","penalty_cluster_delta",0.766326530612245,0.965,-0.993858212107669,0.0441688363300274,0.0403921911228477,-0.994743015766457,0.000884803658788735,1.09349938941647,0.000884803658788735,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi","n=500, T=4","Heteroskedastic, serially independent"
"np","bam_fe","penalty_cluster_delta",0.78469387755102,0.961,-0.975256284675109,0.0452114634144801,0.0418921643254389,-0.976334538411204,0.0010782537360956,1.07923436619925,0.0010782537360956,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi","n=500, T=4","Heteroskedastic, serially independent"
"np","bam_fe","penalty_cluster_delta",0.803061224489796,0.968,-0.943434541662159,0.0461424084363026,0.0431272527542877,-0.944937256395429,0.00150271473327068,1.06991300139597,0.00150271473327068,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi","n=500, T=4","Heteroskedastic, serially independent"
"np","bam_fe","penalty_cluster_delta",0.821428571428571,0.969,-0.898799091433623,0.0474842269085691,0.0440928232369558,-0.900968867902419,0.00216977646879601,1.07691509462635,0.00216977646879601,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi","n=500, T=4","Heteroskedastic, serially independent"
"np","bam_fe","penalty_cluster_delta",0.839795918367347,0.97,-0.84203553141726,0.0490409252079549,0.0450653020524671,-0.845014312609002,0.00297878119174122,1.08821916140403,0.00297878119174122,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi","n=500, T=4","Heteroskedastic, serially independent"
"np","bam_fe","penalty_cluster_delta",0.858163265306122,0.964,-0.773977611379423,0.0507596649804494,0.0463839840684456,-0.777817989857798,0.00384037847837515,1.09433602998714,0.00384037847837515,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi","n=500, T=4","Heteroskedastic, serially independent"
"np","bam_fe","penalty_cluster_delta",0.876530612244898,0.96,-0.695555949684071,0.0531600011688727,0.0482433991667544,-0.700273855435255,0.00471790575118436,1.10191242920351,0.00471790575118436,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi","n=500, T=4","Heteroskedastic, serially independent"
"np","bam_fe","penalty_cluster_delta",0.894897959183673,0.964,-0.607921198765372,0.0556632554445438,0.0505125017811589,-0.613413528704367,0.00549232993899484,1.10196987838179,0.00549232993899484,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi","n=500, T=4","Heteroskedastic, serially independent"
"np","bam_fe","penalty_cluster_delta",0.913265306122449,0.969,-0.512622103146253,0.0580116991324188,0.0526323601913181,-0.518392568310526,0.00577046516427271,1.1022059227735,0.00577046516427271,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi","n=500, T=4","Heteroskedastic, serially independent"
"np","bam_fe","penalty_cluster_delta",0.931632653061224,0.974,-0.411594954615187,0.0602751074392602,0.0538804834908156,-0.4164750990436,0.00488014442841234,1.1186816363579,0.00488014442841234,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi","n=500, T=4","Heteroskedastic, serially independent"
"np","bam_fe","penalty_cluster_delta",0.95,0.969,-0.306878508713475,0.0607943320952835,0.0546098526427205,-0.309016994374948,0.00213848566147262,1.11324841861458,0.00213848566147262,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi","n=500, T=4","Heteroskedastic, serially independent"
"np","bam_re","classic_cluster",0.05,0.994,0.27235381444869,0.0802111579349974,0.0453728709746236,0.309016994374947,-0.036663179926257,1.76782196524126,0.036663179926257,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi","n=500, T=4","Heteroskedastic, serially independent"
"np","bam_re","classic_cluster",0.0683673469387755,0.98,0.378769099517682,0.0709394634850133,0.0449123528042337,0.416475099043599,-0.037705999525917,1.57950895590413,0.037705999525917,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi","n=500, T=4","Heteroskedastic, serially independent"
"np","bam_re","classic_cluster",0.086734693877551,0.97,0.481240573684722,0.0646302674106102,0.0444420145453626,0.518392568310525,-0.0371519946258028,1.45426052513081,0.0371519946258028,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi","n=500, T=4","Heteroskedastic, serially independent"
"np","bam_re","classic_cluster",0.105102040816327,0.985,0.577778187052342,0.0686026071044877,0.0436753493138509,0.613413528704367,-0.0356353416520243,1.57073974638439,0.0356353416520243,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi","n=500, T=4","Heteroskedastic, serially independent"
"np","bam_re","classic_cluster",0.123469387755102,0.98,0.666539913575462,0.0658557019239982,0.0427675281093614,0.700273855435255,-0.0337339418597932,1.53985289389646,0.0337339418597932,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi","n=500, T=4","Heteroskedastic, serially independent"
"np","bam_re","classic_cluster",0.141836734693878,0.981,0.746080900512381,0.0615128448803055,0.0417350806327012,0.777817989857797,-0.0317370893454164,1.47388824815418,0.0317370893454164,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi","n=500, T=4","Heteroskedastic, serially independent"
"np","bam_re","classic_cluster",0.160204081632653,0.991,0.815345411910482,0.0628582204173527,0.0405116459530274,0.845014312609001,-0.0296689006985197,1.55160865323112,0.0296689006985197,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi","n=500, T=4","Heteroskedastic, serially independent"
"np","bam_re","classic_cluster",0.178571428571429,0.99,0.873466141974533,0.0605001353559829,0.0391099878620775,0.900968867902419,-0.0275027259278862,1.5469228875585,0.0275027259278862,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi","n=500, T=4","Heteroskedastic, serially independent"
"np","bam_re","classic_cluster",0.196938775510204,0.991,0.919592288132654,0.0577453736495295,0.0376969920162646,0.944937256395429,-0.0253449682627748,1.53182974452219,0.0253449682627748,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi","n=500, T=4","Heteroskedastic, serially independent"
"np","bam_re","classic_cluster",0.21530612244898,0.994,0.952899876121748,0.0585649806235994,0.036445118378548,0.976334538411204,-0.0234346622894565,1.60693621612905,0.0234346622894565,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi","n=500, T=4","Heteroskedastic, serially independent"
"np","bam_re","classic_cluster",0.233673469387755,0.994,0.972773797338639,0.0560852916993884,0.0353623813507378,0.994743015766457,-0.0219692184278186,1.58601569116946,0.0219692184278186,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi","n=500, T=4","Heteroskedastic, serially independent"
"np","bam_re","classic_cluster",0.252040816326531,0.989,0.97898328806047,0.0543692811966616,0.0344090666288337,0.999917788678319,-0.0209345006178491,1.58008590535559,0.0209345006178491,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi","n=500, T=4","Heteroskedastic, serially independent"
"np","bam_re","classic_cluster",0.270408163265306,0.996,0.971684615157205,0.0550181804250185,0.0336515611650509,0.991790013823246,-0.0201053986660414,1.63493693963174,0.0201053986660414,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi","n=500, T=4","Heteroskedastic, serially independent"
"np","bam_re","classic_cluster",0.288775510204082,0.997,0.95126250113442,0.0527395424888968,0.0331886876715212,0.970467820203915,-0.0192053190694952,1.58908188871089,0.0192053190694952,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi","n=500, T=4","Heteroskedastic, serially independent"
"np","bam_re","classic_cluster",0.307142857142857,0.993,0.918163714673671,0.0520469887665463,0.032964035015327,0.936234870639737,-0.0180711559660661,1.57890224125616,0.0180711559660661,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi","n=500, T=4","Heteroskedastic, serially independent"
"np","bam_re","classic_cluster",0.325510204081633,0.993,0.87284900213558,0.0523740645473042,0.0328278703105446,0.889546588018412,-0.0166975858828319,1.5954146294553,0.0166975858828319,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi","n=500, T=4","Heteroskedastic, serially independent"
"np","bam_re","classic_cluster",0.343877551020408,0.992,0.815867127951044,0.0505931680051294,0.0327838846607238,0.831024096513104,-0.0151569685620607,1.54323285750641,0.0151569685620607,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi","n=500, T=4","Heteroskedastic, serially independent"
"np","bam_re","classic_cluster",0.362244897959184,0.995,0.747930584674941,0.0508452261875581,0.0328554202025048,0.761445958369135,-0.0135153736941939,1.54754454133208,0.0135153736941939,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi","n=500, T=4","Heteroskedastic, serially independent"
"np","bam_re","classic_cluster",0.380612244897959,0.996,0.669925004329008,0.0504704445596492,0.0328532012285307,0.681737816191,-0.0118128118619918,1.53624129985297,0.0118128118619918,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi","n=500, T=4","Heteroskedastic, serially independent"
"np","bam_re","classic_cluster",0.398979591836735,0.995,0.58288421424926,0.0491482787642731,0.0325672124646007,0.592960078525026,-0.0100758642757665,1.50913372821501,0.0100758642757665,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi","n=500, T=4","Heteroskedastic, serially independent"
"np","bam_re","classic_cluster",0.41734693877551,0.996,0.487984545367716,0.05019696478677,0.0319611653628649,0.49629381256425,-0.00830926719653441,1.57056115497881,0.00830926719653441,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi","n=500, T=4","Heteroskedastic, serially independent"
"np","bam_re","classic_cluster",0.435714285714286,0.996,0.386553894880805,0.0494870107332247,0.0312001789261604,0.393025031653924,-0.00647113677311956,1.58611304282398,0.00647113677311956,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi","n=500, T=4","Heteroskedastic, serially independent"
"np","bam_re","classic_cluster",0.454081632653061,0.997,0.280023286081806,0.048881444244664,0.0306794693431999,0.284527586631033,-0.00450430054922696,1.59329497188642,0.00450430054922696,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi","n=500, T=4","Heteroskedastic, serially independent"
"np","bam_re","classic_cluster",0.472448979591837,0.998,0.169822649380273,0.0501480661665528,0.0308043711258672,0.17224488860532,-0.00242223922504628,1.62795292790257,0.00242223922504628,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi","n=500, T=4","Heteroskedastic, serially independent"
"np","bam_re","classic_cluster",0.490816326530612,0.994,0.0573194478061844,0.0492959463855383,0.0316073972216861,0.0576707063353748,-0.000351258529190365,1.55963320990303,0.000351258529190365,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi","n=500, T=4","Heteroskedastic, serially independent"
"np","bam_re","classic_cluster",0.509183673469388,0.992,-0.0561118913803055,0.0495788264593238,0.0326133409871831,-0.0576707063353744,0.00155881495506889,1.52020078160064,0.00155881495506889,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi","n=500, T=4","Heteroskedastic, serially independent"
"np","bam_re","classic_cluster",0.527551020408163,0.994,-0.168952456379527,0.0504756083527643,0.0331717511765774,-0.172244888605319,0.00329243222579198,1.52164436794658,0.00329243222579198,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi","n=500, T=4","Heteroskedastic, serially independent"
"np","bam_re","classic_cluster",0.545918367346939,0.995,-0.279500313669561,0.049618073262201,0.0331093289467878,-0.284527586631032,0.0050272729614716,1.49861307494167,0.0050272729614716,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi","n=500, T=4","Heteroskedastic, serially independent"
"np","bam_re","classic_cluster",0.564285714285714,0.997,-0.386034895188628,0.0509363489413372,0.0328159976333778,-0.393025031653923,0.00699013646529562,1.55218041853857,0.00699013646529562,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi","n=500, T=4","Heteroskedastic, serially independent"
"np","bam_re","classic_cluster",0.58265306122449,0.997,-0.487088049187089,0.0516377759561142,0.0327107488269332,-0.49629381256425,0.00920576337716028,1.57861797139896,0.00920576337716028,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi","n=500, T=4","Heteroskedastic, serially independent"
"np","bam_re","classic_cluster",0.601020408163265,0.994,-0.581570114493821,0.0513982857979106,0.0330178099578749,-0.592960078525026,0.0113899640312047,1.556683676582,0.0113899640312047,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi","n=500, T=4","Heteroskedastic, serially independent"
"np","bam_re","classic_cluster",0.619387755102041,0.993,-0.668610860363007,0.0534336102347809,0.0337500253402477,-0.681737816190999,0.0131269558279918,1.58321689231623,0.0131269558279918,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi","n=500, T=4","Heteroskedastic, serially independent"
"np","bam_re","classic_cluster",0.637755102040816,0.992,-0.747242321816918,0.0535082970526266,0.0346525436126065,-0.761445958369134,0.0142036365522165,1.54413764400142,0.0142036365522165,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi","n=500, T=4","Heteroskedastic, serially independent"
"np","bam_re","classic_cluster",0.656122448979592,0.993,-0.816209435931709,0.0539634173480538,0.035462228645213,-0.831024096513103,0.0148146605813947,1.52171534079086,0.0148146605813947,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi","n=500, T=4","Heteroskedastic, serially independent"
"np","bam_re","classic_cluster",0.674489795918367,0.997,-0.874114688049217,0.0565161921008566,0.0360852924676181,-0.889546588018411,0.0154318999691947,1.56618356776719,0.0154318999691947,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi","n=500, T=4","Heteroskedastic, serially independent"
"np","bam_re","classic_cluster",0.692857142857143,0.996,-0.919789379476316,0.0564156446034001,0.0364967323705834,-0.936234870639737,0.0164454911634208,1.54577248260372,0.0164454911634208,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi","n=500, T=4","Heteroskedastic, serially independent"
"np","bam_re","classic_cluster",0.711224489795918,0.997,-0.95256637535725,0.0580786673474002,0.0368014994306748,-0.970467820203915,0.017901444846664,1.57816035340643,0.017901444846664,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi","n=500, T=4","Heteroskedastic, serially independent"
"np","bam_re","classic_cluster",0.729591836734694,0.997,-0.972245263794343,0.0608278009343682,0.0372925947181769,-0.991790013823246,0.0195447500289028,1.63109596942902,0.0195447500289028,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi","n=500, T=4","Heteroskedastic, serially independent"
"np","bam_re","classic_cluster",0.747959183673469,0.995,-0.978809284903467,0.0604857144158579,0.0382830693052547,-0.999917788678319,0.0211085037748519,1.57995990168833,0.0211085037748519,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi","n=500, T=4","Heteroskedastic, serially independent"
"np","bam_re","classic_cluster",0.766326530612245,0.994,-0.972198302790573,0.0631653022913923,0.0397721027400468,-0.994743015766457,0.022544712975884,1.58818111036887,0.022544712975884,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi","n=500, T=4","Heteroskedastic, serially independent"
